"id","name","slug","abbrev","level","parent"
803,Opelika,opelika,,l,159
804,Linden,linden,,l,159
805,Hayneville,hayneville,,l,159
806,Tuskegee,tuskegee,,l,159
807,Hamilton,hamilton,,l,159
808,Midfield,midfield,,l,159
809,Mobile,mobile,,l,159
810,Monroeville,monroeville,,l,159
811,Montgomery,montgomery,,l,159
812,Mountain Brook,mountain-brook,,l,159
813,Muscle Shoals,muscle-shoals,,l,159
814,Opp,opp,,l,159
815,Oxford,oxford,,l,159
816,Pell City,pell-city,,l,159
817,Marion,marion,,l,159
818,Phenix City,phenix-city,,l,159
819,Carrollton,carrollton,,l,159
820,Piedmont,piedmont,,l,159
821,Troy,troy,,l,159
822,Wedowee,wedowee,,l,159
823,Roanoke,roanoke,,l,159
824,Sheffield,sheffield,,l,159
825,Columbiana,columbiana,,l,159
826,Ashville,ashville,,l,159
827,Livingston,livingston,,l,159
828,Sylacauga,sylacauga,,l,159
829,Talladega,talladega,,l,159
830,Dadeville,dadeville,,l,159
831,Tallassee,tallassee,,l,159
832,Tarrant,tarrant,,l,159
833,Thomasville,thomasville,,l,159
834,Tuscaloosa,tuscaloosa,,l,159
835,Vestavia Hills,vestavia-hills,,l,159
836,Chatom,chatom,,l,159
837,Camden,camden,,l,159
838,Winfield,winfield,,l,159
839,Double Springs,double-springs,,l,159
840,Arley,arley,,l,159
841,Cordova,cordova,,l,159
842,Sumiton,sumiton,,l,159
843,Childersburg,childersburg,,l,159
844,Lincoln,lincoln,,l,159
845,Lineville,lineville,,l,159
846,Ariton,ariton,,l,159
847,Headland,headland,,l,159
848,Brundidge,brundidge,,l,159
849,Clio,clio,,l,159
850,Louisville,louisville,,l,159
851,Midland City,midland-city,,l,159
852,Newton,newton,,l,159
853,Brantley,brantley,,l,159
854,Florala,florala,,l,159
855,Hartford,hartford,,l,159
856,Samson,samson,,l,159
857,Slocomb,slocomb,,l,159
858,Goodwater,goodwater,,l,159
859,Millbrook,millbrook,,l,159
860,Leighton,leighton,,l,159
861,Rogersville,rogersville,,l,159
862,Kennedy,kennedy,,l,159
863,Guin,guin,,l,159
864,Millport,millport,,l,159
865,Sulligent,sulligent,,l,159
866,Red Bay,red-bay,,l,159
867,Robertsdale,robertsdale,,l,159
868,Daphne,daphne,,l,159
869,Fairhope,fairhope,,l,159
870,Foley,foley,,l,159
871,Loxley,loxley,,l,159
872,Silverhill,silverhill,,l,159
873,Gulf Shores,gulf-shores,,l,159
874,Adamsville,adamsville,,l,159
876,Fultondale,fultondale,,l,159
877,Gardendale,gardendale,,l,159
878,Graysville,graysville,,l,159
879,Hueytown,hueytown,,l,159
880,Irondale,irondale,,l,159
881,Pleasant Grove,pleasant-grove,,l,159
882,Warrior,warrior,,l,159
883,Collinsville,collinsville,,l,159
884,Geraldine,geraldine,,l,159
885,Atmore,atmore,,l,159
886,Flomaton,flomaton,,l,159
887,Rainbow City,rainbow-city,,l,159
888,Alabaster,alabaster,,l,159
889,Calera,calera,,l,159
890,Helena,helena,,l,159
891,Vincent,vincent,,l,159
892,Montevallo,montevallo,,l,159
893,Pelham,pelham,,l,159
894,Wilsonville,wilsonville,,l,159
895,Aliceville,aliceville,,l,159
896,Gordo,gordo,,l,159
897,Reform,reform,,l,159
898,Moody,moody,,l,159
899,Odenville,odenville,,l,159
900,York,york,,l,159
901,Akron,akron,,l,159
903,Cherokee,cherokee,,l,159
904,Citronelle,citronelle,,l,159
905,Jackson,jackson,,l,159
906,Woodville,woodville,,l,159
907,Irvington,irvington,,l,159
908,Moundville,moundville,,l,159
909,Uniontown,uniontown,,l,159
910,Prichard,prichard,,l,159
911,White Hall,white-hall,,l,159
912,Stevenson,stevenson,,l,159
913,Killen,killen,,l,159
914,Lexington,lexington,,l,159
915,Valley,valley,,l,159
916,Hokes Bluff,hokes-bluff,,l,159
917,Ragland,ragland,,l,159
918,Ider,ider,,l,159
919,Grant,grant,,l,159
920,Courtland,courtland,,l,159
921,Eva,eva,,l,159
922,Crossville,crossville,,l,159
923,Walnut Grove,walnut-grove,,l,159
924,Orange Beach,orange-beach,,l,159
925,Satsuma,satsuma,,l,159
926,Falkville,falkville,,l,159
927,Springville,springville,,l,159
928,Bridgeport,bridgeport,,l,159
929,West Blocton,west-blocton,,l,159
930,Carbon Hill,carbon-hill,,l,159
931,Ohatchee,ohatchee,,l,159
932,Somerville,somerville,,l,159
933,Chelsea,chelsea,,l,159
934,Dutton,dutton,,l,159
935,Fort Deposit,fort-deposit,,l,159
936,Summerdale,summerdale,,l,159
937,Pinson,pinson,,l,159
938,Eclectic,eclectic,,l,159
939,Hobson City,hobson-city,,l,159
940,Munford,munford,,l,159
941,Southside,southside,,l,159
942,Steele,steele,,l,159
943,Mount Vernon,mount-vernon,,l,159
944,Priceville,priceville,,l,159
945,Sardis City,sardis-city,,l,159
946,Green Pond,green-pond,,l,159
947,Blountsville,blountsville,,l,159
948,California City,california-city,,l,52
949,City of Appleton,city-of-appleton,,l,146
950,Outagamie County,outagamie-county,,l,146
951,Sunbury,sunbury,,l,126
952,Buzzards Bay,buzzards-bay,,l,1
953,Roxbury Crossing,roxbury-crossing,,l,1
955,Troy,troy,,l,16
956,Bethlehem,bethlehem,,l,16
957,Amelia County,amelia-county,,l,128
958,Amherst County,amherst-county,,l,128
959,Appomattox County,appomattox-county,,l,128
960,Augusta County,augusta-county,,l,128
961,Bath County,bath-county,,l,128
962,Bedford County,bedford-county,,l,128
963,Bland County,bland-county,,l,128
964,Botetourt County,botetourt-county,,l,128
965,Brunswick County,brunswick-county,,l,128
966,Buchanan County,buchanon-county,,l,128
967,Buckingham County,buckingham-county,,l,128
968,Campbell County,campbell-county,,l,128
969,Caroline County,caroline-county,,l,128
970,Carroll County,carroll-county,,l,128
971,Charles City County,charles-city-county,,l,128
972,Charlotte County,charlotte-county,,l,128
973,Clarke County,clarke-county,,l,128
974,Craig County,craig-county,,l,128
975,Culpeper County,culpeper-county,,l,128
976,Cumberland County,cumberland-county,,l,128
977,Dickenson County,dickenson-county,,l,128
978,Dinwiddie County,dinwiddie-county,,l,128
979,Essex County,essex-county,,l,128
980,Fauquier County,fauquier-county,,l,128
981,Floyd County,floyd-county,,l,128
982,Fluvanna County,fluvanna-county,,l,128
983,Franklin County,franklin-county,,l,128
984,Frederick County,frederick-county,,l,128
985,Giles County,giles-county,,l,128
986,Gloucester County,gloucester-county,,l,128
987,Goochland County,goochland-county,,l,128
988,Grayson County,grayson-county,,l,128
989,Greene County,greene-county,,l,128
990,Greensville County,greensville-county,,l,128
991,Halifax County,halifax-county,,l,128
992,Hanover County,hanover-county,,l,128
993,Henry County,henry-county,,l,128
994,Highland County,highland-county,,l,128
995,Isle of Wight County,isle-of-wight-county,,l,128
996,James City County,james-city-county,,l,128
997,King and Queen County,king-and-queen-county,,l,128
998,King George County,king-george-county,,l,128
999,King William County,king-william-county,,l,128
1000,Lancaster County,lancaster-county,,l,128
1001,Lee County,lee-county,,l,128
1002,Louisa County,louisa-county,,l,128
1003,Lunenburg County,lunenburg-county,,l,128
1004,Madison County,madison-county,,l,128
1005,Mathews County,mathews-county,,l,128
1006,Mecklenburg County,mecklenburg-county,,l,128
1007,Middlesex County,middlesex-county,,l,128
1008,Nelson County,nelson-county,,l,128
1009,New Kent County,new-kent-county,,l,128
1010,Northampton County,northampton-county,,l,128
1011,Northumberland County,northumberland-county,,l,128
1012,Nottoway County,nottoway-county,,l,128
1013,Orange County,orange-county,,l,128
1014,Page County,page-county,,l,128
1015,Patrick County,patrick-county,,l,128
1016,Pittsylvania County,pittsylvania-county,,l,128
1017,Powhatan County,powhatan-county,,l,128
1018,Prince Edward County,prince-edward-county,,l,128
1019,Prince George County,prince-george-county,,l,128
1020,Pulaski County,pulaski-county,,l,128
1021,Rappahannock County,rappahannock-county,,l,128
1022,Richmond County,richmond-county,,l,128
1023,Roanoke County,roanoke-county,,l,128
1024,Rockbridge County,rockbridge-county,,l,128
1025,Rockingham County,rockingham-county,,l,128
1026,Scott County,scott-county,,l,128
1027,Shenandoah County,shenandoah-county,,l,128
1028,Smyth County,smyth-county,,l,128
1029,Southampton County,southampton-county,,l,128
1030,Spotsylvania County,spotsylvania-county,,l,128
1031,Surry County,surry-county,,l,128
1032,Sussex County,sussex-county,,l,128
1033,Tazewell County,tazewell-county,,l,128
1034,Warren County,warren-county,,l,128
1035,Washington County,washington-county,,l,128
1036,Westmoreland County,westmoreland-county,,l,128
1037,Wise County,wise-county,,l,128
1038,Wythe County,wythe-county,,l,128
1039,York County,york-county,,l,128
1040,Alexandria County,alexandria-county,,l,128
1041,Bristol County,bristol-county,,l,128
1042,Buena Vista County,buena-vista-county,,l,128
1043,Charlottesville County,charlottesville-county,,l,128
1044,Colonial Heights County,colonial-heights-county,,l,128
1045,Covington County,covington-county,,l,128
1046,Danville County,danville-county,,l,128
1047,Emporia  County,emporia-county,,l,128
1050,Falls Church County,falls-church-county,,l,128
1052,Fredericksburg County,fredericksburg-county,,l,128
1053,Galax County,galax-county,,l,128
1054,Hampton County,hampton-county,,l,128
1055,Harrisonburg County,harrisonburg-county,,l,128
1056,Hopewell County,hopewell-county,,l,128
1057,Lexington County,lexington-county,,l,128
1058,Lynchburg County,lynchburg-county,,l,128
1059,Manassas County,manassas-county,,l,128
1060,Manassas Park County,manassas-park-county,,l,128
1061,Martinsville County,martinsville-county,,l,128
1062,Norton County,norton-county,,l,128
1063,Petersburg County,petersburg-county,,l,128
1064,Poquoson County,poquoson-county,,l,128
1065,Portsmouth County,portsmouth-county,,l,128
1066,Radford County,radford-county,,l,128
1067,Salem County,salem-county,,l,128
1068,Staunton County,staunton-county,,l,128
1069,Suffolk County,suffolk-county,,l,128
1070,Waynesboro County,waynesboro-county,,l,128
1071,Williamsburg County,williamsburg-county,,l,128
1072,Winchester County,winchester-county,,l,128
1073,Union County,union-county,,l,229
1074,Sea Isle City,sea-isle-city,,l,229
1075,Cape May,cape-may,,l,229
1076,Pennsauken Township,pennsauken-township,,l,229
1077,Watchung,watchung,,l,229
1078,Bradley Beach,bradley-beach,,l,229
1079,Westmoreland County,westmorel-county,,l,126
1080,Bernardsville,bernardsville,,l,229
1081,East Brunswick,east-brunswick,,l,229
1082,Neenah,neenah,,l,146
1083,Winnebago County,winnebago-county,,l,146
1084,Danville,danville-2,,l,128
1085,Ada,ada,,l,156
1086,Adams,adams,,l,156
1087,Adrian,adrian,,l,156
1088,Afton,afton,,l,156
1089,Aitkin,aitkin,,l,156
1090,Akeley,akeley,,l,156
1091,Albany,albany,,l,156
1092,Alberta,alberta,,l,156
1093,Albert Lea,albert-lea,,l,156
1094,Albertville,albertville,,l,156
1095,Alden,alden,,l,156
1096,Aldrich,aldrich,,l,156
1097,Alexandria,alexandria,,l,156
1098,Alpha,alpha,,l,156
1099,Altura,altura,,l,156
1100,Alvarado,alvarado,,l,156
1101,Amboy,amboy,,l,156
1102,Andover,andover,,l,156
1103,Annandale,annandale,,l,156
1104,Anoka,anoka,,l,156
1105,Appleton,appleton,,l,156
1106,Apple Valley,apple-valley,,l,156
1107,Arco,arco,,l,156
1108,Arden Hills,arden-hills,,l,156
1109,Argyle,argyle,,l,156
1110,Arlington,arlington,,l,156
1111,Ashby,ashby,,l,156
1112,Askov,askov,,l,156
1113,Atwater,atwater,,l,156
1114,Audubon,audubon,,l,156
1115,Aurora,aurora,,l,156
1116,Austin,austin,,l,156
1117,Avoca,avoca,,l,156
1118,Avon,avon,,l,156
1119,Babbitt,babbitt,,l,156
1120,Backus,backus,,l,156
1121,Badger,badger,,l,156
1122,Bagley,bagley,,l,156
1123,Balaton,balaton,,l,156
1124,Barnesville,barnesville,,l,156
1125,Barnum,barnum,,l,156
1126,Barrett,barrett,,l,156
1127,Barry,barry,,l,156
1128,Battle Lake,battle-lake,,l,156
1129,Baudette,baudette,,l,156
1130,Baxter,baxter,,l,156
1131,Bayport,bayport,,l,156
1132,Beardsley,beardsley,,l,156
1133,Beaver Bay,beaver-bay,,l,156
1134,Beaver Creek,beaver-creek,,l,156
1135,Becker,becker,,l,156
1136,Bejou,bejou,,l,156
1137,Belgrade,belgrade,,l,156
1138,Bellechester,bellechester,,l,156
1139,Belle Plaine,belle-plaine,,l,156
1140,Bellingham,bellingham,,l,156
1141,Beltrami,beltrami,,l,156
1142,Belview,belview,,l,156
1143,Bemidji,bemidji,,l,156
1144,Bena,bena,,l,156
1145,Benson,benson,,l,156
1146,Beroun,beroun,,l,156
1147,Bertha,bertha,,l,156
1148,Bethel,bethel,,l,156
1149,Bigelow,bigelow,,l,156
1150,Big Falls,big-falls,,l,156
1151,Bigfork,bigfork,,l,156
1152,Big Lake,big-lake,,l,156
1153,Bingham Lake,bingham-lake,,l,156
1154,Birchwood Village,birchwood-village,,l,156
1155,Bird Island,bird-island,,l,156
1156,Biscay,biscay,,l,156
1157,Biwabik,biwabik,,l,156
1158,Blackduck,blackduck,,l,156
1159,Blaine,blaine,,l,156
1160,Blomkest,blomkest,,l,156
1161,Blooming Prairie,blooming-prairie,,l,156
1162,Blue Earth,blue-earth,,l,156
1163,Bluffton,bluffton,,l,156
1164,Bock,bock,,l,156
1165,Borup,borup,,l,156
1166,Bovey,bovey,,l,156
1167,Bowlus,bowlus,,l,156
1168,Boyd,boyd,,l,156
1169,Boy River,boy-river,,l,156
1170,Braham,braham,,l,156
1171,Brainerd,brainerd,,l,156
1172,Brandon,brandon,,l,156
1173,Breckenridge,breckenridge,,l,156
1174,Breezy Point,breezy-point,,l,156
1175,Brewster,brewster,,l,156
1176,Bricelyn,bricelyn,,l,156
1177,Brooklyn Center,brooklyn-center,,l,156
1178,Brooklyn Park,brooklyn-park,,l,156
1179,Brook Park,brook-park,,l,156
1180,Brooks,brooks,,l,156
1181,Brookston,brookston,,l,156
1182,Brooten,brooten,,l,156
1183,Browerville,browerville,,l,156
1184,Brownsdale,brownsdale,,l,156
1185,Browns Valley,browns-valley,,l,156
1186,Brownsville,brownsville,,l,156
1187,Brownton,brownton,,l,156
1188,Bruno,bruno,,l,156
1189,Buckman,buckman,,l,156
1190,Buffalo,buffalo,,l,156
1191,Buffalo Lake,buffalo-lake,,l,156
1192,Buhl,buhl,,l,156
1193,Burnsville,burnsville,,l,156
1194,Burtrum,burtrum,,l,156
1195,Butterfield,butterfield,,l,156
1196,Byron,byron,,l,156
1197,Caledonia,caledonia,,l,156
1198,Callaway,callaway,,l,156
1199,Calumet,calumet,,l,156
1200,Cambridge,cambridge,,l,156
1201,Campbell,campbell,,l,156
1202,Canby,canby,,l,156
1203,Cannon Falls,cannon-falls,,l,156
1204,Canton,canton,,l,156
1205,Carlos,carlos,,l,156
1206,Carlton,carlton,,l,156
1207,Carver,carver,,l,156
1208,Cass Lake,cass-lake,,l,156
1209,Cedar Mills,cedar-mills,,l,156
1210,Center City,center-city,,l,156
1211,Centerville,centerville,,l,156
1212,Ceylon,ceylon,,l,156
1213,Champlin,champlin,,l,156
1214,Chandler,chandler,,l,156
1215,Chanhassen,chanhassen,,l,156
1216,Chaska,chaska,,l,156
1217,Chatfield,chatfield,,l,156
1218,Chickamaw Beach,chickamaw-beach,,l,156
1219,Chisago City,chisago-city,,l,156
1220,Chisholm,chisholm,,l,156
1221,Chokio,chokio,,l,156
1222,Circle Pines,circle-pines,,l,156
1223,Clara City,clara-city,,l,156
1224,Claremont,claremont,,l,156
1225,Clarissa,clarissa,,l,156
1226,Clarkfield,clarkfield,,l,156
1227,Clarks Grove,clarks-grove,,l,156
1228,Clearbrook,clearbrook,,l,156
1229,Clear Lake,clear-lake,,l,156
1230,Clearwater,clearwater,,l,156
1231,Clements,clements,,l,156
1232,Cleveland,cleveland,,l,156
1233,Climax,climax,,l,156
1234,Clinton,clinton,,l,156
1235,Clitherall,clitherall,,l,156
1236,Clontarf,clontarf,,l,156
1237,Cloquet,cloquet,,l,156
1238,Coates,coates,,l,156
1239,Cobden,cobden,,l,156
1240,Cohasset,cohasset,,l,156
1241,Cokato,cokato,,l,156
1242,Cold Spring,cold-spring,,l,156
1243,Coleraine,coleraine,,l,156
1244,Cologne,cologne,,l,156
1245,Columbia Heights,columbia-heights,,l,156
1246,Columbus,columbus,,l,156
1247,Comfrey,comfrey,,l,156
1248,Comstock,comstock,,l,156
1249,Conger,conger,,l,156
1250,Cook,cook,,l,156
1251,Coon Rapids,coon-rapids,,l,156
1252,Corcoran,corcoran,,l,156
1253,Correll,correll,,l,156
1254,Cosmos,cosmos,,l,156
1255,Cottage Grove,cottage-grove,,l,156
1256,Cottonwood,cottonwood,,l,156
1257,Courtland,courtland,,l,156
1258,Cromwell,cromwell,,l,156
1259,Crookston,crookston,,l,156
1260,Crosby,crosby,,l,156
1261,Crosslake,crosslake,,l,156
1262,Crystal,crystal,,l,156
1263,Currie,currie,,l,156
1264,Cuyuna,cuyuna,,l,156
1265,Cyrus,cyrus,,l,156
1266,Dakota,dakota,,l,156
1267,Dalton,dalton,,l,156
1268,Danube,danube,,l,156
1269,Danvers,danvers,,l,156
1270,Darfur,darfur,,l,156
1271,Darwin,darwin,,l,156
1272,Dassel,dassel,,l,156
1273,Dawson,dawson,,l,156
1274,Dayton,dayton,,l,156
1275,Deephaven,deephaven,,l,156
1276,Deer Creek,deer-creek,,l,156
1277,Deer River,deer-river,,l,156
1278,Deerwood,deerwood,,l,156
1279,De Graff,de-graff,,l,156
1280,Delano,delano,,l,156
1281,Delavan,delavan,,l,156
1282,Delft,delft,,l,156
1283,Delhi,delhi,,l,156
1284,Dellwood,dellwood,,l,156
1285,Denham,denham,,l,156
1286,Dennison,dennison,,l,156
1287,Dent,dent,,l,156
1288,Detroit Lakes,detroit-lakes,,l,156
1289,Dexter,dexter,,l,156
1290,Dilworth,dilworth,,l,156
1291,Dodge Center,dodge-center,,l,156
1292,Donaldson,donaldson,,l,156
1293,Donnelly,donnelly,,l,156
1294,Doran,doran,,l,156
1295,Dover,dover,,l,156
1296,Dovray,dovray,,l,156
1297,Duluth,duluth,,l,156
1298,Dumont,dumont,,l,156
1299,Dundas,dundas,,l,156
1300,Dundee,dundee,,l,156
1301,Dunnell,dunnell,,l,156
1302,Eagan,eagan,,l,156
1303,Eagle Bend,eagle-bend,,l,156
1304,Eagle Lake,eagle-lake,,l,156
1305,East Bethel,east-bethel,,l,156
1306,East Grand Forks,east-grand-forks,,l,156
1307,East Gull Lake,east-gull-lake,,l,156
1308,East Pointe,east-pointe,,l,156
1309,Easton,easton,,l,156
1310,Echo,echo,,l,156
1311,Eden Prairie,eden-prairie,,l,156
1312,Eden Valley,eden-valley,,l,156
1313,Edgerton,edgerton,,l,156
1314,Edina,edina,,l,156
1315,Effie,effie,,l,156
1316,Eitzen,eitzen,,l,156
1317,Elba,elba,,l,156
1318,Elbow Lake,elbow-lake,,l,156
1319,Elgin,elgin,,l,156
1320,Elizabeth,elizabeth,,l,156
1321,Elko,elko,,l,156
1322,Elk River,elk-river,,l,156
1323,Elkton,elkton,,l,156
1324,Ellendale,ellendale,,l,156
1325,Ellsworth,ellsworth,,l,156
1326,Elmdale,elmdale,,l,156
1327,Elmore,elmore,,l,156
1328,Elrosa,elrosa,,l,156
1329,Ely,ely,,l,156
1330,Elysian,elysian,,l,156
1331,Emily,emily,,l,156
1332,Emmons,emmons,,l,156
1333,Erhard,erhard,,l,156
1334,Erskine,erskine,,l,156
1335,Evan,evan,,l,156
1336,Evansville,evansville,,l,156
1337,Eveleth,eveleth,,l,156
1338,Excelsior,excelsior,,l,156
1339,Eyota,eyota,,l,156
1340,Fairfax,fairfax,,l,156
1341,Fairmont,fairmont,,l,156
1342,Falcon Heights,falcon-heights,,l,156
1343,Faribault,faribault,,l,156
1344,Farmington,farmington,,l,156
1345,Farwell,farwell,,l,156
1346,Federal Dam,federal-dam,,l,156
1347,Felton,felton,,l,156
1348,Fergus Falls,fergus-falls,,l,156
1349,Fertile,fertile,,l,156
1350,Fifty Lakes,fifty-lakes,,l,156
1351,Finlayson,finlayson,,l,156
1352,Fisher,fisher,,l,156
1353,Flensburg,flensburg,,l,156
1354,Floodwood,floodwood,,l,156
1355,Florence,florence,,l,156
1356,Foley,foley,,l,156
1357,Forada,forada,,l,156
1358,Forest Lake,forest-lake,,l,156
1359,Foreston,foreston,,l,156
1360,Fort Ripley,fort-ripley,,l,156
1361,Fosston,fosston,,l,156
1362,Fountain,fountain,,l,156
1363,Foxhome,foxhome,,l,156
1364,Franklin,franklin,,l,156
1365,Frazee,frazee,,l,156
1366,Freeborn,freeborn,,l,156
1367,Freeport,freeport,,l,156
1368,Fridley,fridley,,l,156
1369,Frost,frost,,l,156
1370,Fulda,fulda,,l,156
1371,Funkley,funkley,,l,156
1372,Garfield,garfield,,l,156
1373,Garrison,garrison,,l,156
1374,Garvin,garvin,,l,156
1375,Gary,gary,,l,156
1376,Gaylord,gaylord,,l,156
1377,Gem Lake,gem-lake,,l,156
1378,Geneva,geneva,,l,156
1379,Genola,genola,,l,156
1380,Georgetown,georgetown,,l,156
1381,Ghent,ghent,,l,156
1382,Gibbon,gibbon,,l,156
1383,Gilbert,gilbert,,l,156
1384,Gilman,gilman,,l,156
1385,Glencoe,glencoe,,l,156
1386,Glenville,glenville,,l,156
1387,Glenwood,glenwood,,l,156
1388,Glyndon,glyndon,,l,156
1389,Golden Valley,golden-valley,,l,156
1390,Gonvick,gonvick,,l,156
1391,Goodhue,goodhue,,l,156
1392,Goodridge,goodridge,,l,156
1393,Good Thunder,good-thunder,,l,156
1394,Goodview,goodview,,l,156
1395,Graceville,graceville,,l,156
1396,Granada,granada,,l,156
1397,Grand Marais,grand-marais,,l,156
1398,Grand Meadow,grand-meadow,,l,156
1399,Granite Falls,granite-falls,,l,156
1400,Grant,grant,,l,156
1401,Grasston,grasston,,l,156
1402,Greenbush,greenbush,,l,156
1403,Greenfield,greenfield,,l,156
