"id","name","slug","status","exempt","requires_proxy","jurisdiction","parent","appeal_agency"
39292,University Of North Carolina School Of The Arts,university-of-north-carolina-school-of-the-arts,approved,False,False,153,,
39259,Allegany County Finance Department,allegany-county-finance-department,approved,False,False,16470,,
39270,Carroll County Bureu Of Budget,carroll-county-bureu-of-budget,approved,False,False,16474,,
35824,Credit Union West,credit-union-west,approved,False,False,9556,,
35918,Salt Lake City School District,salt-lake-city-school-district,approved,False,False,359,,
35829,One Az Credit Union,one-az-credit-union,approved,False,False,94,,
43560,City Of Kirby,city-of-kirby,approved,False,False,30646,,
35894,Anson County Schools,anson-county-schools,approved,False,False,4585,,
35898,Scotland County Schools,scotland-county-schools,approved,False,False,4645,,
35919,Ogden City School District,ogden-city-school-district,approved,False,False,234,,
35926,Pulaski County Public Library,pulaski-county-public-library-pulaski-county-ky,approved,False,False,15634,,
4117,U.S. Customs and Border Protection - Laredo North Border Patrol Station,us-customs-and-border-patrol-laredo-north-border-patrol-station,approved,False,False,10,,
41197,City Of Tarrant,city-of-tarrant,approved,False,False,832,,
41199,Alameda County Fire Department,alameda-county-fire-department-and-emt,approved,False,False,174,,
4800,Metropolitan Area Planning Council,metropolitan-area-planning-council,approved,False,False,1,,
41877,Boulder County Clerk & Recorder Offices,boulder-county-clerk-recorder-offices,approved,False,False,5694,,
42812,Essex County Schools of Technology,essex-county-school-district,approved,False,False,6764,,
43275,Imperial County  Registrar Of Voters,imperial-county-ca-registrar-of-voters,approved,False,False,3040,,
18758,Chicago City Council Committee On Contracting Oversight And Equity,chicago-city-council-committee-on-contracting-oversight-and-equity,approved,False,False,10,,
35316,Bluegrass Community And Technical College,bluegrass-community-and-technical-college,approved,False,False,147,,
18698,Pennsylvania Justice Network (jnet),pennsylvania-justice-network-jnet,approved,False,False,126,,
8595,United States Senate Library,senate-library,approved,False,False,10,,
18761,Chicago City Council Committee On Ethics And Government Oversight,chicago-city-council-committee-on-ethics-and-government-oversight,approved,False,False,10,,
23114,Lansing Central School District,lansing-central-school-district,approved,False,False,22853,,
23115,Vallivue School District,vallivue-school-district,approved,False,False,10752,,
23118,Monroe Township School District,monroe-township-school-district,approved,False,False,7079,,
6031,National Highway Traffic Safety Administration,national-highway-traffic-safety-administration,approved,False,False,10,,8151
23120,Chula Vista Elementary School District,chula-vista-elementary-school-district,approved,False,False,58,,
12,Executive Office for United States Attorneys,executive-office-for-united-states-attorneys,approved,False,False,10,,
498,"Department of Treasury, Office of Foreign Asset Control",office-of-foreign-asset-control,approved,False,False,10,,
22923,Corporation Counsel-City of Yonkers,corporation-counsel-city-yonkers,approved,False,False,22902,,
23122,Marin County Vital Statistics,marin-county-vital-statistics,approved,False,False,3047,,
23090,University Of New Mexico Police Department,university-of-new-mexico-police-department,approved,False,False,343,,
18940,Washoe County School District,washoe-county-school-district,approved,False,False,9000,,
15984,Orange County Public Works,orange-county-public-works,approved,False,False,394,,
23128,University of Pennsylvania,university-pennsylvania,approved,False,False,126,,
23126,Alabama Department Of Mental Health,alabama-department-of-mental-health,approved,False,True,159,,
35442,Angelina College,angelina-college,approved,False,False,109,,
35830,Southwest Healthcare Credit Union,southwest-healthcare-credit-union,approved,False,False,94,,
35899,Nash County Schools,nash-county-schools,approved,False,False,4628,,
35444,Austin Community College District,austin-community-college-district,approved,False,False,109,,
23121,Garland Independent School District,garland-independent-school-district,approved,False,False,2866,,
35314,Barton County Community College,barton-county-community-college,approved,False,False,14232,,
34757,Irvine Valley College,irvine-valley-college,approved,False,False,3262,,
23123,San Francisco City And County,san-francisco-city-and-county,approved,False,False,141,,
35831,Truwest Credit Union,truwest-credit-union,approved,False,False,4732,,
35825,Desert Financial Credit Union,desert-financial-credit-union,approved,False,False,94,,
35921,Murray City School District,murray-city-school-district,approved,False,False,31716,,
35927,Pulaski County Judge Executive,pulaski-county-judge-executive-pulaski-county-ky,approved,False,False,15634,,
35915,Reynolds School District,reynolds-school-district,approved,False,False,158,,
35934,Death Valley National Park,death-valley-national-park,approved,False,False,10,,
23127,University of Tennessee System,university-tennessee-system,approved,False,False,155,,
35315,Jefferson Community And Technical College,jefferson-community-and-technical-college,approved,False,False,147,,
6356,Central Puget Sound Regional Transit Authority,central-puget-sound-regional-transit-authority-sound-transit,approved,False,False,54,,4917
8485,"District Attorney, 11th Judicial District",district-attorney-11th-judicial-district,approved,False,False,248,,
39267,Calvert County Finance And Budget Department,calvert-county-finance-and-budget-department,approved,False,False,16472,,
34758,Reedley College,reedley-college,approved,False,False,3394,,
18809,South Florida Regional Transportation Authority,south-florida-regional-transportation-authority,approved,False,False,10515,,
2583,"Department of Defense, Freedom of Information Policy Office",department-defense-freedom-information-policy-office,approved,False,False,10,,
8832,Michigan Department of Health and Human Services,michigan-department-of-health-and-human-services,approved,False,False,117,,
35826,First American Credit Union,first-american-credit-union,approved,False,False,9494,,
18738,"Department Of Defense, Office Of The Under Secretary For Personnel And Readiness",department-of-defense-office-of-the-under-secretary-for-personnel-and-readiness,approved,False,False,10,,
18811,Tri-County Metropolitan Transportation District Of Oregon,tri-county-metropolitan-transportation-district-of-oregon,approved,False,False,166,,
35900,Pitt County Schools,pitt-county-schools,approved,False,False,4637,,
35932,Tennessee Department Of Revenue,tennessee-department-of-revenue,approved,False,False,155,,
18812,"Michigan Department Of Environment, Great Lakes, And Energy",michigan-department-of-environment-great-lakes-and-energy,approved,False,False,310,,
18764,Chicago City Council Committee On Housing And Real Estate,chicago-city-council-committee-on-housing-and-real-estate,approved,False,False,10,,
18763,Chicago City Council Committee On Health And Human Relations,chicago-city-council-committee-on-health-and-human-relations,approved,False,False,10,,
18757,Chicago City Council Committee On Committees And Rules,chicago-city-council-committee-on-committees-and-rules,approved,False,False,10,,
18768,"Chicago City Council Committee On Special Events, Cultural Affairs And Recreation",chicago-city-council-committee-on-special-events-cultural-affairs-and-recreation,approved,False,False,10,,
18759,Chicago City Council Committee On Education And Child Development,chicago-city-council-committee-on-education-and-child-development,approved,False,False,10,,
18769,Chicago City Council Committee On Transportation And The Public Way,chicago-city-council-committee-on-transportation-and-the-public-way,approved,False,False,10,,
18762,Chicago City Council Committee On Finance,chicago-city-council-committee-on-finance,approved,False,False,10,,
18818,"North Dakota State University, Advanced Traffic Analysis Center",north-dakota-state-university-advanced-traffic-analysis-center,approved,False,False,232,,
18819,Bismarck-mandan Area Metropolitan Planning Organization,bismarck-mandan-area-metropolitan-planning-organization,approved,False,False,23702,,
18765,Chicago City Council Committee On License And Consumer Protection,chicago-city-council-committee-on-license-and-consumer-protection,approved,False,False,10,,
18766,Chicago City Council Committee On Pedestrian And Traffic Safety,chicago-city-council-committee-on-pedestrian-and-traffic-safety,approved,False,False,10,,
18767,Chicago City Council Committee On Public Safety,chicago-city-council-committee-on-public-safety,approved,False,False,169,,
18771,"Chicago City Council Committee On Zoning, Landmarks And Building Standards",chicago-city-council-committee-on-zoning-landmarks-and-building-standards,approved,False,False,10,,
18808,Grand Traverse County Sheriff Department,grand-traverse-county-sheriff-department-grand-traverse-county,approved,False,False,16691,,
35935,Portage County Wi County Clerk,portage-county-wi,approved,False,False,8623,,
18851,"Department Of Justice, Executive Office For Organized Crime Drug Enforcement Task Forces",department-of-justice-executive-office-for-organized-crime-drug-enforcement-task-forces,approved,False,False,10,,
35943,Clerk Village Of Broadview,village-of-broadview,approved,False,False,7575,,
18823,North Carolina Department Of Transportation,north-carolina-department-of-transportation,approved,False,False,346,,
18821,Knoxville Regional Transportation Planning Organization,knoxville-regional-transportation-planning-organization,approved,False,False,30436,,
18829,Maryland Department Of Transportation,maryland-department-of-transportation,approved,False,False,154,,
35319,Baton Rouge Community College,baton-rouge-community-college,approved,False,False,233,,
35317,Southeastern Louisiana University,southeastern-louisiana-university,approved,False,False,233,,
35445,Coastal Bend College,coastal-bend-college,approved,False,False,109,,
35448,Central Texas College,central-texas-college,approved,False,False,109,,
35827,First Credit Union,first-credit-union,approved,False,False,294,,
34759,Lake Tahoe Community College,lake-tahoe-community-college,approved,False,False,3457,,
39269,Prince George's County Office Of Finance,prince-georges-county-office-of-finance,approved,False,False,328,,
26734,Braselton Police Department,braselton-police-department,approved,False,False,5046,,
35948,City of Los Angeles Controller's Office,city-of-los-angeles-controllers-office,approved,False,False,91,,
18840,Chicago Regional Computer Forensics Laboratory,chicago-regional-computer-forensics-laboratory,approved,False,False,169,,
35940,Kalispell Fire Department,kalispell-fire-department,approved,False,False,21167,,
18822,Hennepin County Transportation Department,hennepin-county-transportation,approved,False,False,383,,
10527,Federal Communications Commission Office of the Inspector General,federal-communications-commission-office-of-the-inspector-general,approved,False,False,10,,
35440,Alvin Community College,alvin-community-college,approved,False,False,109,,
5490,City of San Luis Obispo Police Department,city-san-luis-obispo-police-department,approved,False,False,3422,,
35947,Paradise Valley Unified School District,paradise-valley-unified-school-district-phoenix-arizona-usa,approved,False,False,94,,
35950,Economic Development Corporation,economic-development-corporation,approved,False,False,22307,,
35951,Town Of Wellfleet,town-of-wellfleet,approved,False,False,21451,,
18852,Boston Mayor's Office Of Economic Development,boston-mayors-office-of-economic-development,approved,False,False,3,,
35941,Office Of Election Crimes And Security,office-of-election-crimes-and-security,approved,False,False,34,,
6528,Tacoma Public Utilities,tacoma-public-utilities,approved,False,False,72,,
8603,New Orleans Office of Economic Development,office-of-economic-development,approved,False,False,329,,
35945,Village Of Bellwood,village-of-bellwood,approved,False,False,7535,,
34764,Los Angeles Southwest College,los-angeles-southwest-college,approved,False,False,91,,
35318,Delgado Community College,delgado-community-college,approved,False,False,233,,
18862,Virginia Conflict Of Interest And Ethics Advisory Council,virginia-conflict-of-interest-and-ethics-advisory-council,approved,False,False,151,,
35952,Fulton County District Attorneys Office,fulton-county-district-attorneys-office,approved,False,False,4893,,
42433,"Montana Technological University, Butte",montana-technological-university-butte,approved,False,False,157,,
35441,Amarillo College,amarillo-college,approved,False,False,109,,
39271,Queen Anne's County Department Of Budget And Finance,queen-annes-county-department-of-budget-and-finance,approved,False,False,16609,,
35833,Vantage West Credit Union,vantage-west-credit-union,approved,False,False,140,,
35449,North Central Texas College,north-central-texas-college,approved,False,False,109,,
39274,Caroline County Deprtment Of Corrections,caroline-county-deprtment-of-corrections,approved,False,False,16473,,
18875,Front Royal Warren County Economic Development Authority,front-royal-warren-county-economic-development-authority,approved,False,False,32038,,
35944,Clerk Village Of Maywood,village-of-maywood,approved,False,False,8133,,
856,"Department of Justice, Office of the Attorney General",attorney-general,approved,False,False,10,,5123
3463,Greenville Police Department,greenville-police-department,approved,False,False,2032,,
18874,SECNAV Chief of Naval Operations (DNS-36),secnavcno-foia-office,approved,False,False,10,,
41203,South Dakota Board Of Medical And Osteopathic Examiners,south-dakota-board-of-medical-and-osteopathic-examiners,approved,False,False,30136,,
41878,Lincoln County Clerk And Recorder's Office,lincoln-county-clerk-and-recorders-office,approved,False,False,5721,,
42821,Cache County School District,cache-valley-school-district,approved,False,False,31578,,
42713,Tallahassee State College Police Department,tallahassee-state-college-police-department,approved,False,False,10211,,
42807,Little Miami School District Ohio,little-miami-school-district-ohio,approved,False,False,116,,
42813,Cardinal Local School,cardinal-local-school-district,approved,False,False,116,,
18868,Agency For Toxic Substances And Disease Registry,agency-for-toxic-substances-and-disease-registry,approved,False,False,325,,
49,"Department of Justice, United States Marshals",department-of-justice-united-states-marshals,approved,False,False,10,,5123
42814,Northwest Allen County Schools,northwest-allen-county-schools,approved,False,False,152,,
34760,Laney College,laney-college,approved,False,False,96,,
34762,Los Angeles Harbor College,los-angeles-harbor-college,approved,False,False,91,,
35320,Community College Of Baltimore County,community-college-of-baltimore-county,approved,False,False,154,,
35954,Destin Fire Control District Firefighters' Retirement Trust Fund,destin-fire-control-district-firefighters-retirement-trust-fund,approved,False,False,10254,,
35446,Blinn College,blinn-college,approved,False,False,109,,
36002,Pennsylvania Humane Society,pennsylvania-humane-society,approved,True,False,211,,
18904,Lackawanna County Department Of Elections,lackawanna-county-department-of-elections,approved,False,False,27290,,
35970,Utah Child Care Licensing,utah-child-care-licensing,approved,False,False,234,,
18910,Office Of The Philadephia City Commissioners,office-of-the-philadephia-city-commissioners,approved,False,False,211,,
35988,"Alaska Department Of Revenue, Child Support Enforcement Division",alaska-department-of-revenue-child-support-enforcement-division,approved,False,False,235,,
36001,Newberg City Recorder's Office,newberg,approved,False,False,6670,,
35989,Fifth Judicial District Court,fifth-judicial-district-court,approved,False,False,227,,
18909,Northampton Office Of Elections And Voter Registration,northampton-office-of-elections-and-voter-registration,approved,False,False,27303,,
36004,Level Plains Police Dept,level-plains-police-dept,approved,False,False,775,,
36014,Porterdale City Clerk,porterdale,approved,False,False,5365,,
18897,Bucks County Board Of Elections,bucks-county-board-of-elections,approved,False,False,27264,,
18898,Butler County Bureau Of Elections,butler-county-bureau-of-elections,approved,False,False,27265,,
18901,Crawford County Voter Services,crawford-county-voter-services,approved,False,False,27275,,
18903,Delaware County Elections Bureau,delaware-county-elections-bureau,approved,False,False,27278,,
36018,Monroe County Circuit Clerk,monroe-county,approved,False,False,19496,,
35987,Florida Association Of District School Superintendents,florida-association-of-district-school-superintendents,approved,True,False,10211,,
35984,Los Angeles Urban Forestry Division,los-angeles-urban-forestry-division,approved,False,False,91,,
35983,Village Of Fox Lake,village-of-fox-lake,approved,False,False,7824,,
18934,Eureka County Nevada Sheriff's Office,eureka-county-nevada-sheriffs-office,approved,False,False,22069,,
34768,Los Medanos College,los-medanos-college,approved,False,False,3374,,
35978,New Mexico Early Childhood And Education Department,new-mexico-early-childhood-and-education-department,approved,False,False,227,,
34767,Los Angeles Mission College,los-angeles-mission-college,approved,False,False,91,,
34763,Los Angeles Pierce College,los-angeles-pierce-college,approved,False,False,91,,
35981,District Of Columbia Department Of General Services,district-of-columbia-department-of-general-services,approved,False,False,48,,
35450,Del Mar College,del-mar-college,approved,False,False,109,,
11796,Acworth Police Department,acworth-police-department,approved,False,False,4990,,
35959,Hernando County Public Schools,hernando-county-public-schools,approved,False,False,10434,,
35447,Brazosport College,brazosport-college,approved,False,False,109,,
18937,Community & Economic Development Department,white-pine-county-nevada-community-economic-development-department,approved,False,False,9006,,
7471,Northern California Regional Intelligence Center,northern-california-regional-intelligence-center,approved,False,False,52,,
18942,Elko County Planning And Zoning,elko-county-planning-and-zoning,approved,False,False,8882,,
35971,Mississippi Department Of Archives And History,mississippi-department-of-archives-and-history,approved,False,False,231,,
18931,Douglas County Nevada Department Of Economic Development/vitality,douglas-county-nevada-department-of-economic-developmentvitality,approved,False,False,8878,,
18926,Comprehensive Planning Dept. Clark County,comprehensive-planning-dept-clark-county,approved,False,False,392,,
35977,Connecticut Office Of Early Childhood,connecticut-office-of-early-childhood,approved,False,False,53,,
18879,North East King County Regional Public Safety Communication Agency,norcom911-httpswwwnorcomorg,approved,False,False,10,,
18856,Minnesota Occupational Safety and Health Administration,mnosha,approved,False,False,10,,
35990,Ellis County Texas 40th Judicial District Court,ellis-county-texas-40th-judicial-district-court,approved,False,False,2609,,
35997,Minnesota Housing Finance Agency,minnesota-housing-finance-agency,approved,False,False,156,,
18828,Nashville Area Metropolitan Planning Organization,nashville-area-metropolitan-planning-organization,approved,False,True,163,,
36013,Colorado County Judge,colorado-county-judge,approved,False,False,2584,,
36023,Georgia Department Of Banking And Finance,georgia-department-of-banking-and-finance,approved,False,False,230,,
36024,County Clerk of Court,county-clerk,approved,False,False,4621,,
35964,Tennessee Board of Professional Responsibility,tennessee-board-of-professional-responsibility,approved,False,True,155,,
39273,St. Mary's County Department Of Finance,st-marys-county-department-of-finance,approved,False,False,16614,,
36035,Carbon County District Attorney,carbon-county-district-attorney,approved,False,False,27268,,
35995,"Rawlins Police Department, Rawlins Wy",rawlins-police-department-rawlins-wy,approved,False,False,33562,,
18951,Brevard County Sheriff: Canaveral Precinct,brevard-county-sheriff-canaveral-precinct,approved,False,False,182,,
34765,Los Angeles Trade Technical College,los-angeles-trade-technical-college,approved,False,False,91,,
35451,El Paso Community College,el-paso-community-college,approved,False,False,339,,
35456,University Of Houston-victoria,university-of-houston-victoria,approved,False,False,109,,
35960,Bradford County Public Schools,bradford-county-public-schools,approved,False,False,10419,,
39277,Cecil County Finance Department,cecil-county-finance-department,approved,False,False,16475,,
36006,"Enterprise, Al Police Depr",enterprise-al-police-depr,approved,False,False,782,,
18957,"The U.S. House Committee On The Judiciary: The Subcommittee On Antitrust, Commercial And Administrative Law",the-us-house-committee-on-the-judiciary-the-subcommittee-on-antitrust-commercial-and-administrative-law,approved,False,False,10,,
5460,Pike County Sheriff's Office,pike-county-sheriffs-office,approved,False,False,25193,,
35322,University Of Southern Maine,university-of-southern-maine,approved,False,False,13,,
35986,City of Los Angeles Dept of Public Works Bureau of Contract Administration,streetsla-investigation-and-enforcement-division,approved,False,False,91,,
36027,Shelby County Sheriff,shelby-county-sheriff,approved,False,False,13265,,
42442,City Of Tulsa,city-of-tulsa,approved,False,False,27213,,
36031,Lt Governor Will Ainsworth,lt-governor-will-ainsworth,approved,False,False,811,,
43562,Nebo School District,nebo-school-district,approved,False,False,31786,,
34766,Los Angeles Valley College,los-angeles-valley-college,approved,False,False,91,,
36040,City Of Elkhorn City Clerk,city-of-elkhorn-wi-53121,approved,False,False,8691,,
36037,City Of Algona,city-of-algona,approved,False,False,8279,,
36050,Office of the Medical Examiner-Coroner,mecadminmecsccgovorg,approved,False,False,336,,
36051,Nash Community College,nash-community-college,approved,False,False,4440,,
36058,City Of Altamonte Springs City Clerk,city-of-altamonte-springs,approved,False,False,10372,,
36038,Boston Centers For Youth & Families,boston-centers-for-youth-families,approved,False,False,3,,
36057,Judicial Retirement Fund Of Alabama,judicial-retirement-fund-of-alabama,approved,False,False,159,,
41219,Nevada State Board Of Medical Examiners,nevada-state-board-of-medical-examiners,approved,False,False,301,,
18963,California Bureau for Private Postsecondary Education,the-bryman-school,approved,False,False,10,,
8555,"Montana Department of Labor and Industry, Business Standards Division - Board of Medical Examiners",montana-department-of-labor-industry-business-standards-division-board-of-medical-examiners,approved,False,False,157,,
9466,Forsyth County Sheriff's Office,forsyth-county-sheriffs-office,approved,False,False,4891,,
41225,Mississippi State Board Of Medical Licensure,mississippi-state-board-of-medical-licensure,approved,False,False,19622,,
18961,Maryland Department of Legislative Services,maryland-legislature,approved,False,False,10,,
36042,City Of Waterloo Clerk,city-of-waterloo-wi-53594,approved,False,False,8814,,
34769,"College Of Marin, Kentfield",college-of-marin-kentfield,approved,False,False,52,,
35452,Trinity Valley Community College,trinity-valley-community-college,approved,False,False,109,,
39275,Caroline County Office Of Finance,caroline-county-office-of-finance,approved,False,False,16473,,
36028,Mohonsen Central School District,mohonsen-central-school-district,approved,False,False,22772,,
36033,Marion County Sheriff,marion-county-sheriff,approved,False,False,14282,,
39278,Talbot County Department Of Corrections,talbot-county-department-of-corrections,approved,False,False,16485,,
41226,"Mobility & Parking Services, Columbus Oh",mobility-parking-services-columbus-oh,approved,False,False,323,,
28061,West Virginia Board Of Osteopathic Medicine,west-virginia-board-of-osteopathic-medicine,approved,False,False,304,,
41217,Suny Cortland,suny-cortland,approved,False,False,720,,
41218,Central Pennsylvania Institute Of Science And Technology,central-pennsylvania-institute-of-science-and-technology-pleasant-gap,approved,False,False,126,,
18982,Research Foundation Of State University Of New York,research-foundation-of-state-university-of-new-york,approved,False,False,720,,
41235,Kansas City Employees' Retirement System,kansas-city-employees-retirement-system,approved,False,False,331,,
41230,"Department Of Education, Federal Student Aid Office",department-of-education-federal-student-aid-office,approved,False,False,10,,
41238,West St.paul Police Mn,west-stpaul-police-mn,approved,False,False,18071,,
41879,Sound Transit,sound-transit,approved,False,False,69,,
41228,"Department Of Education, Office Of General Counsel",department-of-education-office-of-general-counsel,approved,False,False,10,,
19004,Santa Monica–malibu Unified School District,santa-monicamalibu-unified-school-district,approved,False,False,107,,
18998,New Trier Township High School District 203,new-trier-township-high-school-district-203,approved,False,False,8240,,
19002,Monmouth County Vocational School District,monmouth-county-vocational-school-district,approved,False,False,6770,,
19033,Nevada Department Of Tourism And Cultural Affairs,nevada-department-of-tourism-and-cultural-affairs,approved,False,False,8862,,
34770,"Mendocino College, Mendocino",mendocino-college-mendocino,approved,False,False,3049,,
19029,District of Columbia Department of Human Resources,district-columbia-department-human-resources,approved,False,False,48,,
35324,University Of Maine At Augusta,university-of-maine-at-augusta,approved,False,False,6033,,
36043,City Of Waupun Clerk,city-of-waupun-wi-53963,approved,False,False,8818,,
36045,City Of South Milwaukee Records Clerk,city-of-south-milwaukee-wi-53172,approved,False,False,8798,,
35453,Hill College,hill-college,approved,False,False,109,,
39276,Somerset County Finance Department,somerset-county-finance-department,approved,False,False,16484,,
35455,"University Of Houston, Downtown",university-of-houston-downtown,approved,False,False,109,,
19028,Bureau for Private Postsecondary Education,california-postsecondary-education-commission,approved,False,False,3500,,
36055,Maryland Heights Police Department,maryland-heights-police-department,approved,False,False,20750,,
36062,Plesantville Union Free School District,plesantville-union-free-school-district,approved,False,False,22896,,
36034,Tinker Air Force Base,tinker-air-force-base,approved,False,False,10,,
39279,Talbot County Finance Department,talbot-county-finance-department,approved,False,False,16485,,
35979,Oregon Department of Early Learning & Care,oregon-department-of-early-learning-and-care,approved,False,False,158,,
41220,"North Dakota Board Of Medicine, Bismark",north-dakota-board-of-medicine-bismark,approved,False,False,23702,,
36066,Newton County School District,newton-county-school-district,approved,False,False,4938,,
36070,Chanhassen City Clerk,chanhassen,approved,False,False,1215,,
41237,"Olathe Public Schools, Usd 233",olathe-public-schools-usd-233,approved,False,False,14588,,
36078,Miami-dade Fire Rescue,miami-dade-fire-rescue,approved,False,False,7318,,
36073,Passaic County Community College,passaic-county-community-college,approved,False,False,6773,,
36075,New Jersey City University,new-jersey-city-university,approved,False,False,229,,
3838,"Office of the Attorney General, Department of Law and Public Safety",office-attorney-general-department-law-and-public-safety,approved,False,False,229,,723
19020,Palo Alto Unified School District,palo-alto-unified-school-district,approved,False,False,170,,
19030,Nevada Division Of Environmental Protection,nevada-division-of-environmental-protection,approved,False,False,8862,,
19065,"Marin Community College District Police Department, Kentfield",marin-community-college-district-police-department-kentfield,approved,False,False,52,,
19078,California Department Of Housing And Community Development,california-department-of-housing-and-community-development,approved,False,False,307,,
36080,Department Of Public Health,department-of-public-utilities-dpu-boston-ma-and-department-of-public-health-boston-ma-02108,approved,False,False,3,,
35325,Normandale Community College,normandale-community-college,approved,False,False,156,,
36056,Hazelwood Police Department,hazelwood-police-department,approved,False,False,20701,,
35454,"University Of Houston, Clear Lake",university-of-houston-clear-lake,approved,False,False,109,,
36063,New Orleans Police Districts8,nopd-district8,approved,False,False,329,,
39280,Charles County Department Of Fiscal And Administative Services,charles-county-department-of-fiscal-and-administative-services,approved,False,False,357,,
36068,Rockingham County Schools,rockingham-county-schools,approved,False,False,4438,,
36077,Roane County Wv Sheriff,roane-county-wv-sheriff,approved,False,False,32135,,
36079,Ma Department Of Public Utilities (dpu),ma-department-of-public-utilities-dpu-boston-ma-and-ma-department-of-public-health-boston-ma-02108,approved,False,False,3,,
39295,Imperial County Sheriffs Office,imperial-county-sheriffs-office-el-centro-ca92243,approved,False,False,3040,,
39284,Wicomico County Department Of Finance,wicomico-county-department-of-finance,approved,False,False,16487,,
19055,Leominster City Clerk,leominster,approved,False,False,561,,
9025,Valley County District Court,valley-county-district-court,approved,False,False,21128,,
39308,Carroll County Regional Correctional Facility,this-incident-occurred-in-oxford-mississippi-from-the-carroll-county-regional-correctional-facility,approved,False,False,19456,,
19035,State Department Office to Monitor and Combat Trafficking in Persons,the-presidents-interagency-task-force,approved,False,False,10,,
39309,Lincoln County Sheriff's Office,lincoln-county-sheriffs-office,approved,False,False,19879,,
39302,Cannon County Clerk,cannon-county,approved,False,False,30177,,
39294,Arkansas Appeal Tribunal,arkansas-appeal-tribunal124-w-capitol-suite-1100-little-rock-ar-72201,approved,False,False,114,,
39290,Howard County Finance Department,howard-county-finance-department,approved,False,False,16480,,
41227,Oklahoma State Board Of Medical Licensure And Supervision,oklahoma-state-board-of-medical-licensure-and-supervision,approved,False,False,341,,
39300,Cookeville City Clerk's Office,cookeville,approved,False,False,30515,,
41880,Orange City Police Department,orange-city-police-department,approved,False,False,10396,,
35326,Century College,century-college,approved,False,False,156,,
42437,Slaton Independent School District,bdriverslatonisdnet,approved,False,False,31228,,
19075,Maine Administrative Office Of The Courts,maine-administrative-office-of-the-courts,approved,False,False,13,,
19097,Raleigh/wake City-county Bureau Of Identification,raleighwake-city-county-bureau-of-identification,approved,False,False,344,,
19087,Kennett Consolidated School District,kennett-consolidated-school-district,approved,False,False,27633,,
35462,Midland College,midland-college,approved,False,False,2928,,
19089,Washington State Department Of Transportation,washington-state-department-of-transportation,approved,False,False,68,,
19125,Department of Health and Human Services Division of Public and Behavioral Health,nevada-division-of-mental-health-and-developmental-services,approved,False,False,301,,
35457,Kilgore College,kilgore-college,approved,False,False,30966,,
19093,East Bay Regional Park District Police Department,east-bay-regional-park-district-police-department,approved,False,False,52,,
19124,Office Of The Executive Secretary Of The Supreme Court Of Virginia,office-of-the-executive-secretary-of-the-supreme-court-of-virginia,approved,False,False,128,,
39281,Washington County Department Of Budget And Finance,washington-county-department-of-budget-and-finance,approved,False,False,16486,,
39298,Nevada Housing Division,nevada-housing-division,approved,False,False,301,,
35460,College Of The Mainland,college-of-the-mainland,approved,False,False,109,,
36046,Village Of Germantown Clerk,village-of-germantown-wi-53022,approved,False,False,32744,,
35327,Metropolitan Community College - Kansas City,metropolitan-community-college-kansas-city,approved,False,False,331,,
35329,Mississippi Gulf Coast Community College,mississippi-gulf-coast-community-college,approved,False,False,231,,
39282,Dorchester County Finance Office,dorchester-county-finance-office,approved,False,False,16476,,
39318,"Bureau Of Land Management, California State Office",bureau-of-land-management-california-state-office,approved,False,False,52,,
39307,City Of Jackson Office of Open Records Counsel,city-of-jackson,approved,False,False,30471,,
41229,"Department Of Education, Student Privacy Policy Office",department-of-education-student-privacy-policy-office,approved,False,False,10,,
41881,City Of Greenwood,city-of-greenwood,approved,False,False,2356,,
17252,University Of Nebraska Omaha Office Of University Communication,university-of-nebraska-omaha-office-of-university-communication,approved,False,False,21299,,
19115,"Department Of Streets Division Of Traffic, City Of St. Louis",department-of-streets-division-of-traffic-city-of-st-louis,approved,False,False,337,,
19130,Department Of Human Services Paragould Ar,department-of-human-services-paragould-ar,approved,False,False,9835,,
19103,Arlington City Hall,arlington-city-hall,approved,False,False,110,,
35328,Hinds Community College,hinds-community-college,approved,False,False,231,,
36084,Attorney General Steve Marshall,attorney-general-steve-marshall,approved,False,False,159,,
19142,"Southern Nevada Water Authority, Las Vegas",southern-nevada-water-authority-las-vegas-nev,approved,False,False,317,,
19140,Clark County Air Quality And Environmental Management,clark-county-air-quality-and-environmental-management,approved,False,False,392,,
35458,Laredo College,laredo-college,approved,False,False,109,,
19134,"Berkeley Housing Code Enforcement, Planning And Development",berkeley-housing-code-enforcement-planning-and-development,approved,False,False,295,,
19136,Labor & Workforce Development Agency,labor-workforce-development-agency,approved,False,False,307,,
36048,Brooklyn Fire & Ems Protection District,brooklyn-fire-ems-protection-district-wi-53521,approved,False,False,32503,,
36074,City Of Burlington City Clerk,city-of-burlington-wi-53105,approved,False,False,8669,,
36086,Us Senator Tommy Tuberville,us-senator-tommy-tuberville,approved,False,False,48,,
35911,Iowa Division Of Credit Unions,iowa-division-of-credit-unions,approved,False,False,246,,
19154,Bucks County District Attorney,bucks-county-district-attorney,approved,False,False,27264,,
36083,Colorado Division Of Financial Services,colorado-division-of-financial-services,approved,False,False,127,,
36095,Hawai'i Fire Department,hawaii-fire-department,approved,False,False,2041,,
3588,CUNY — Graduate Center,cuny-graduate-center,approved,False,False,17,,
17973,"Department Of Public Safety, Georgia State Patrol",department-of-public-safety-georgia-state-patrol,approved,False,False,325,,
